dataset,horizon,origin,input_length,step,phase,series,value_standardized
ETTh2,720,408,96,253,forecast,PatchTST,0.26607364416122437
ETTh2,720,408,96,254,forecast,PatchTST,0.07432976365089417
ETTh2,720,408,96,255,forecast,PatchTST,0.3130066394805908
ETTh2,720,408,96,256,forecast,PatchTST,0.20727509260177612
ETTh2,720,408,96,257,forecast,PatchTST,0.04959949851036072
ETTh2,720,408,96,258,forecast,PatchTST,0.04597929120063782
ETTh2,720,408,96,259,forecast,PatchTST,-0.15388862788677216
ETTh2,720,408,96,260,forecast,PatchTST,-0.2171512097120285
ETTh2,720,408,96,261,forecast,PatchTST,-0.22766593098640442
ETTh2,720,408,96,262,forecast,PatchTST,-0.3166080117225647
ETTh2,720,408,96,263,forecast,PatchTST,-0.31693947315216064
ETTh2,720,408,96,264,forecast,PatchTST,-0.20879043638706207
ETTh2,720,408,96,265,forecast,PatchTST,-0.2721071243286133
ETTh2,720,408,96,266,forecast,PatchTST,-0.21884123980998993
ETTh2,720,408,96,267,forecast,PatchTST,-0.4956207573413849
ETTh2,720,408,96,268,forecast,PatchTST,-0.3698597252368927
ETTh2,720,408,96,269,forecast,PatchTST,-0.5138095617294312
ETTh2,720,408,96,270,forecast,PatchTST,-0.4399871826171875
ETTh2,720,408,96,271,forecast,PatchTST,-0.2303544282913208
ETTh2,720,408,96,272,forecast,PatchTST,-0.3306197226047516
ETTh2,720,408,96,273,forecast,PatchTST,-0.17563237249851227
ETTh2,720,408,96,274,forecast,PatchTST,-0.1413065642118454
ETTh2,720,408,96,275,forecast,PatchTST,0.12102112174034119
ETTh2,720,408,96,276,forecast,PatchTST,0.17838004231452942
ETTh2,720,408,96,277,forecast,PatchTST,0.22883880138397217
ETTh2,720,408,96,278,forecast,PatchTST,0.26593661308288574
ETTh2,720,408,96,279,forecast,PatchTST,0.41750800609588623
ETTh2,720,408,96,280,forecast,PatchTST,0.45867764949798584
ETTh2,720,408,96,281,forecast,PatchTST,0.18710124492645264
ETTh2,720,408,96,282,forecast,PatchTST,0.11673614382743835
ETTh2,720,408,96,283,forecast,PatchTST,-0.1717642992734909
ETTh2,720,408,96,284,forecast,PatchTST,-0.22259005904197693
ETTh2,720,408,96,285,forecast,PatchTST,-0.33259299397468567
ETTh2,720,408,96,286,forecast,PatchTST,-0.36235132813453674
ETTh2,720,408,96,287,forecast,PatchTST,-0.40696924924850464
ETTh2,720,408,96,288,forecast,PatchTST,-0.4273439645767212
ETTh2,720,408,96,289,forecast,PatchTST,-0.3572317957878113
ETTh2,720,408,96,290,forecast,PatchTST,-0.47566816210746765
ETTh2,720,408,96,291,forecast,PatchTST,-0.47824186086654663
ETTh2,720,408,96,292,forecast,PatchTST,-0.35858529806137085
ETTh2,720,408,96,293,forecast,PatchTST,-0.5270100831985474
ETTh2,720,408,96,294,forecast,PatchTST,-0.6053435802459717
ETTh2,720,408,96,295,forecast,PatchTST,-0.3463279604911804
ETTh2,720,408,96,296,forecast,PatchTST,-0.5993573665618896
ETTh2,720,408,96,297,forecast,PatchTST,-0.38050052523612976
ETTh2,720,408,96,298,forecast,PatchTST,-0.26775452494621277
ETTh2,720,408,96,299,forecast,PatchTST,0.1290784478187561
ETTh2,720,408,96,300,forecast,PatchTST,0.23670369386672974
ETTh2,720,408,96,301,forecast,PatchTST,0.2676236629486084
ETTh2,720,408,96,302,forecast,PatchTST,0.31633371114730835
ETTh2,720,408,96,303,forecast,PatchTST,0.47243714332580566
ETTh2,720,408,96,304,forecast,PatchTST,0.3458806872367859
ETTh2,720,408,96,305,forecast,PatchTST,0.2271290421485901
ETTh2,720,408,96,306,forecast,PatchTST,0.08926951885223389
ETTh2,720,408,96,307,forecast,PatchTST,-0.01973399519920349
ETTh2,720,408,96,308,forecast,PatchTST,-0.15960529446601868
ETTh2,720,408,96,309,forecast,PatchTST,-0.096926748752594
ETTh2,720,408,96,310,forecast,PatchTST,-0.13781997561454773
ETTh2,720,408,96,311,forecast,PatchTST,-0.15082231163978577
ETTh2,720,408,96,312,forecast,PatchTST,-0.321967214345932
ETTh2,720,408,96,313,forecast,PatchTST,-0.36284518241882324
ETTh2,720,408,96,314,forecast,PatchTST,-0.3859989643096924
ETTh2,720,408,96,315,forecast,PatchTST,-0.47119268774986267
ETTh2,720,408,96,316,forecast,PatchTST,-0.47477591037750244
ETTh2,720,408,96,317,forecast,PatchTST,-0.7191312313079834
ETTh2,720,408,96,318,forecast,PatchTST,-0.6323723793029785
ETTh2,720,408,96,319,forecast,PatchTST,-0.518181324005127
ETTh2,720,408,96,320,forecast,PatchTST,-0.5611664056777954
ETTh2,720,408,96,321,forecast,PatchTST,-0.2938549220561981
ETTh2,720,408,96,322,forecast,PatchTST,-0.2673967480659485
ETTh2,720,408,96,323,forecast,PatchTST,-0.14794380962848663
ETTh2,720,408,96,324,forecast,PatchTST,-0.016097307205200195
ETTh2,720,408,96,325,forecast,PatchTST,0.16804265975952148
ETTh2,720,408,96,326,forecast,PatchTST,0.04170459508895874
ETTh2,720,408,96,327,forecast,PatchTST,0.2691881060600281
ETTh2,720,408,96,328,forecast,PatchTST,0.26571011543273926
ETTh2,720,408,96,329,forecast,PatchTST,-0.03174969553947449
ETTh2,720,408,96,330,forecast,PatchTST,-0.23090298473834991
ETTh2,720,408,96,331,forecast,PatchTST,-0.3575684428215027
ETTh2,720,408,96,332,forecast,PatchTST,-0.39721548557281494
ETTh2,720,408,96,333,forecast,PatchTST,-0.632415771484375
ETTh2,720,408,96,334,forecast,PatchTST,-0.3617240786552429
ETTh2,720,408,96,335,forecast,PatchTST,-0.4554521441459656
ETTh2,720,408,96,336,forecast,PatchTST,-0.6242387294769287
ETTh2,720,408,96,337,forecast,PatchTST,-0.6482524275779724
ETTh2,720,408,96,338,forecast,PatchTST,-0.4789069592952728
ETTh2,720,408,96,339,forecast,PatchTST,-0.5200212597846985
ETTh2,720,408,96,340,forecast,PatchTST,-0.6951068639755249
ETTh2,720,408,96,341,forecast,PatchTST,-0.6003403663635254
ETTh2,720,408,96,342,forecast,PatchTST,-0.6384674310684204
ETTh2,720,408,96,343,forecast,PatchTST,-0.5961810350418091
ETTh2,720,408,96,344,forecast,PatchTST,-0.5208377242088318
ETTh2,720,408,96,345,forecast,PatchTST,-0.38327857851982117
ETTh2,720,408,96,346,forecast,PatchTST,-0.13655129075050354
ETTh2,720,408,96,347,forecast,PatchTST,0.007944762706756592
ETTh2,720,408,96,348,forecast,PatchTST,-0.036250293254852295
ETTh2,720,408,96,349,forecast,PatchTST,0.2202545404434204
ETTh2,720,408,96,350,forecast,PatchTST,0.1895807385444641
ETTh2,720,408,96,351,forecast,PatchTST,0.3143252730369568
ETTh2,720,408,96,352,forecast,PatchTST,0.2964474558830261
ETTh2,720,408,96,353,forecast,PatchTST,0.16626915335655212
ETTh2,720,408,96,354,forecast,PatchTST,0.04742509126663208
ETTh2,720,408,96,355,forecast,PatchTST,-0.05216246843338013
ETTh2,720,408,96,356,forecast,PatchTST,-0.2256237268447876
ETTh2,720,408,96,357,forecast,PatchTST,-0.25612005591392517
ETTh2,720,408,96,358,forecast,PatchTST,-0.2546329200267792
ETTh2,720,408,96,359,forecast,PatchTST,-0.18014584481716156
ETTh2,720,408,96,360,forecast,PatchTST,-0.260122150182724
ETTh2,720,408,96,361,forecast,PatchTST,-0.18662945926189423
ETTh2,720,408,96,362,forecast,PatchTST,-0.16994354128837585
ETTh2,720,408,96,363,forecast,PatchTST,-0.4125257730484009
ETTh2,720,408,96,364,forecast,PatchTST,-0.27742356061935425
ETTh2,720,408,96,365,forecast,PatchTST,-0.2966808080673218
ETTh2,720,408,96,366,forecast,PatchTST,-0.4172360897064209
ETTh2,720,408,96,367,forecast,PatchTST,-0.5529477000236511
ETTh2,720,408,96,368,forecast,PatchTST,-0.5873399972915649
ETTh2,720,408,96,369,forecast,PatchTST,-0.4223680794239044
ETTh2,720,408,96,370,forecast,PatchTST,-0.205670565366745
ETTh2,720,408,96,371,forecast,PatchTST,-0.07771427929401398
ETTh2,720,408,96,372,forecast,PatchTST,-0.04453098773956299
ETTh2,720,408,96,373,forecast,PatchTST,-0.0030377209186553955
ETTh2,720,408,96,374,forecast,PatchTST,0.130924791097641
ETTh2,720,408,96,375,forecast,PatchTST,0.06047201156616211
ETTh2,720,408,96,376,forecast,PatchTST,0.17259573936462402
ETTh2,720,408,96,377,forecast,PatchTST,-0.1629808098077774
ETTh2,720,408,96,378,forecast,PatchTST,-0.06714180111885071
ETTh2,720,408,96,379,forecast,PatchTST,-0.2717542052268982
ETTh2,720,408,96,380,forecast,PatchTST,-0.24781391024589539
ETTh2,720,408,96,381,forecast,PatchTST,-0.34342145919799805
ETTh2,720,408,96,382,forecast,PatchTST,-0.4549611806869507
ETTh2,720,408,96,383,forecast,PatchTST,-0.31667155027389526
ETTh2,720,408,96,384,forecast,PatchTST,-0.48043903708457947
ETTh2,720,408,96,385,forecast,PatchTST,-0.3157901167869568
ETTh2,720,408,96,386,forecast,PatchTST,-0.3914753198623657
ETTh2,720,408,96,387,forecast,PatchTST,-0.4355006515979767
ETTh2,720,408,96,388,forecast,PatchTST,-0.5300627946853638
ETTh2,720,408,96,389,forecast,PatchTST,-0.6187591552734375
ETTh2,720,408,96,390,forecast,PatchTST,-0.6943800449371338
ETTh2,720,408,96,391,forecast,PatchTST,-0.5491703152656555
ETTh2,720,408,96,392,forecast,PatchTST,-0.6569688320159912
ETTh2,720,408,96,393,forecast,PatchTST,-0.3624679148197174
ETTh2,720,408,96,394,forecast,PatchTST,-0.1846160888671875
ETTh2,720,408,96,395,forecast,PatchTST,0.057663291692733765
ETTh2,720,408,96,396,forecast,PatchTST,0.16837653517723083
ETTh2,720,408,96,397,forecast,PatchTST,0.14256981015205383
ETTh2,720,408,96,398,forecast,PatchTST,0.3431248664855957
ETTh2,720,408,96,399,forecast,PatchTST,0.41410374641418457
ETTh2,720,408,96,400,forecast,PatchTST,0.27753615379333496
ETTh2,720,408,96,401,forecast,PatchTST,0.10753476619720459
ETTh2,720,408,96,402,forecast,PatchTST,0.20413339138031006
ETTh2,720,408,96,403,forecast,PatchTST,-0.07535748183727264
ETTh2,720,408,96,404,forecast,PatchTST,-0.14715152978897095
ETTh2,720,408,96,405,forecast,PatchTST,-0.33305537700653076
ETTh2,720,408,96,406,forecast,PatchTST,-0.3500198423862457
ETTh2,720,408,96,407,forecast,PatchTST,-0.22358334064483643
ETTh2,720,408,96,408,forecast,PatchTST,-0.29282769560813904
ETTh2,720,408,96,409,forecast,PatchTST,-0.35925745964050293
ETTh2,720,408,96,410,forecast,PatchTST,-0.5007199048995972
ETTh2,720,408,96,411,forecast,PatchTST,-0.5728480815887451
ETTh2,720,408,96,412,forecast,PatchTST,-0.4311172068119049
ETTh2,720,408,96,413,forecast,PatchTST,-0.6181193590164185
ETTh2,720,408,96,414,forecast,PatchTST,-0.7408323287963867
ETTh2,720,408,96,415,forecast,PatchTST,-0.6501363515853882
ETTh2,720,408,96,416,forecast,PatchTST,-0.6222022771835327
ETTh2,720,408,96,417,forecast,PatchTST,-0.356744647026062
ETTh2,720,408,96,418,forecast,PatchTST,-0.3264632225036621
ETTh2,720,408,96,419,forecast,PatchTST,-0.04181757569313049
ETTh2,720,408,96,420,forecast,PatchTST,0.015150249004364014
ETTh2,720,408,96,421,forecast,PatchTST,0.10370522737503052
ETTh2,720,408,96,422,forecast,PatchTST,0.1467818021774292
ETTh2,720,408,96,423,forecast,PatchTST,0.05941200256347656
ETTh2,720,408,96,424,forecast,PatchTST,-0.010834038257598877
ETTh2,720,408,96,425,forecast,PatchTST,-0.32402855157852173
ETTh2,720,408,96,426,forecast,PatchTST,-0.19031603634357452
ETTh2,720,408,96,427,forecast,PatchTST,-0.40029340982437134
ETTh2,720,408,96,428,forecast,PatchTST,-0.4088335335254669
ETTh2,720,408,96,429,forecast,PatchTST,-0.580193042755127
ETTh2,720,408,96,430,forecast,PatchTST,-0.5350745320320129
ETTh2,720,408,96,431,forecast,PatchTST,-0.6239519715309143
ETTh2,720,408,96,432,forecast,PatchTST,-0.580893337726593
ETTh2,720,408,96,433,forecast,PatchTST,-0.483606219291687
ETTh2,720,408,96,434,forecast,PatchTST,-0.5392471551895142
ETTh2,720,408,96,435,forecast,PatchTST,-0.5716789364814758
ETTh2,720,408,96,436,forecast,PatchTST,-0.6977289915084839
ETTh2,720,408,96,437,forecast,PatchTST,-0.7501691579818726
ETTh2,720,408,96,438,forecast,PatchTST,-0.8219076991081238
ETTh2,720,408,96,439,forecast,PatchTST,-0.7714817523956299
ETTh2,720,408,96,440,forecast,PatchTST,-0.615748941898346
ETTh2,720,408,96,441,forecast,PatchTST,-0.6091815233230591
ETTh2,720,408,96,442,forecast,PatchTST,-0.26196449995040894
ETTh2,720,408,96,443,forecast,PatchTST,-0.14883987605571747
ETTh2,720,408,96,444,forecast,PatchTST,0.029279321432113647
ETTh2,720,408,96,445,forecast,PatchTST,-0.024549365043640137
ETTh2,720,408,96,446,forecast,PatchTST,0.12586233019828796
ETTh2,720,408,96,447,forecast,PatchTST,0.2606580853462219
ETTh2,720,408,96,448,forecast,PatchTST,-0.16921678185462952
ETTh2,720,408,96,449,forecast,PatchTST,-0.07268927991390228
ETTh2,720,408,96,450,forecast,PatchTST,-0.2265801727771759
ETTh2,720,408,96,451,forecast,PatchTST,-0.49824029207229614
ETTh2,720,408,96,452,forecast,PatchTST,-0.4448797106742859
ETTh2,720,408,96,453,forecast,PatchTST,-0.7282758951187134
ETTh2,720,408,96,454,forecast,PatchTST,-0.7181570529937744
ETTh2,720,408,96,455,forecast,PatchTST,-0.7423442006111145
ETTh2,720,408,96,456,forecast,PatchTST,-0.7069437503814697
ETTh2,720,408,96,457,forecast,PatchTST,-0.7233420610427856
ETTh2,720,408,96,458,forecast,PatchTST,-0.45085373520851135
ETTh2,720,408,96,459,forecast,PatchTST,-0.6199998259544373
ETTh2,720,408,96,460,forecast,PatchTST,-0.5250440835952759
ETTh2,720,408,96,461,forecast,PatchTST,-0.7163708209991455
ETTh2,720,408,96,462,forecast,PatchTST,-0.674983024597168
ETTh2,720,408,96,463,forecast,PatchTST,-0.481819748878479
ETTh2,720,408,96,464,forecast,PatchTST,-0.5340319871902466
ETTh2,720,408,96,465,forecast,PatchTST,-0.47844022512435913
ETTh2,720,408,96,466,forecast,PatchTST,-0.19799964129924774
ETTh2,720,408,96,467,forecast,PatchTST,-0.024396002292633057
ETTh2,720,408,96,468,forecast,PatchTST,0.1762228012084961
ETTh2,720,408,96,469,forecast,PatchTST,0.10590717196464539
ETTh2,720,408,96,470,forecast,PatchTST,0.3853915333747864
ETTh2,720,408,96,471,forecast,PatchTST,0.3785994052886963
ETTh2,720,408,96,472,forecast,PatchTST,0.3791431784629822
ETTh2,720,408,96,473,forecast,PatchTST,0.1528889238834381
ETTh2,720,408,96,474,forecast,PatchTST,0.07081499695777893
ETTh2,720,408,96,475,forecast,PatchTST,-0.06941312551498413
ETTh2,720,408,96,476,forecast,PatchTST,-0.2572990655899048
ETTh2,720,408,96,477,forecast,PatchTST,-0.2786462604999542
ETTh2,720,408,96,478,forecast,PatchTST,-0.20949721336364746
ETTh2,720,408,96,479,forecast,PatchTST,-0.5561021566390991
ETTh2,720,408,96,480,forecast,PatchTST,-0.36018872261047363
ETTh2,720,408,96,481,forecast,PatchTST,-0.4732722043991089
ETTh2,720,408,96,482,forecast,PatchTST,-0.3940209746360779
ETTh2,720,408,96,483,forecast,PatchTST,-0.48588231205940247
ETTh2,720,408,96,484,forecast,PatchTST,-0.5324136018753052
ETTh2,720,408,96,485,forecast,PatchTST,-0.45436617732048035
ETTh2,720,408,96,486,forecast,PatchTST,-0.5687981843948364
ETTh2,720,408,96,487,forecast,PatchTST,-0.6058196425437927
ETTh2,720,408,96,488,forecast,PatchTST,-0.4367191195487976
ETTh2,720,408,96,489,forecast,PatchTST,-0.23689904808998108
ETTh2,720,408,96,490,forecast,PatchTST,-0.1551051139831543
ETTh2,720,408,96,491,forecast,PatchTST,-0.06233108043670654
ETTh2,720,408,96,492,forecast,PatchTST,0.11101174354553223
ETTh2,720,408,96,493,forecast,PatchTST,0.17736223340034485
ETTh2,720,408,96,494,forecast,PatchTST,0.08372598886489868
ETTh2,720,408,96,495,forecast,PatchTST,0.14360451698303223
ETTh2,720,408,96,496,forecast,PatchTST,0.18541061878204346
ETTh2,720,408,96,497,forecast,PatchTST,-0.05509325861930847
ETTh2,720,408,96,498,forecast,PatchTST,-0.016283541917800903
ETTh2,720,408,96,499,forecast,PatchTST,-6.1005353927612305e-05
ETTh2,720,408,96,500,forecast,PatchTST,-0.2535926103591919
ETTh2,720,408,96,501,forecast,PatchTST,-0.3555617332458496
ETTh2,720,408,96,502,forecast,PatchTST,-0.3118526339530945
ETTh2,720,408,96,503,forecast,PatchTST,-0.19666074216365814
ETTh2,720,408,96,504,forecast,PatchTST,-0.39687448740005493
ETTh2,720,408,96,505,forecast,PatchTST,-0.34554198384284973
ETTh2,720,408,96,506,forecast,PatchTST,-0.3287796676158905
ETTh2,720,408,96,507,forecast,PatchTST,-0.43575960397720337
ETTh2,720,408,96,508,forecast,PatchTST,-0.49138137698173523
ETTh2,720,408,96,509,forecast,PatchTST,-0.39777517318725586
ETTh2,720,408,96,510,forecast,PatchTST,-0.5557969212532043
ETTh2,720,408,96,511,forecast,PatchTST,-0.47025007009506226
ETTh2,720,408,96,512,forecast,PatchTST,-0.36091387271881104
ETTh2,720,408,96,513,forecast,PatchTST,-0.22569385170936584
ETTh2,720,408,96,514,forecast,PatchTST,-0.1323527842760086
ETTh2,720,408,96,515,forecast,PatchTST,0.03681257367134094
ETTh2,720,408,96,516,forecast,PatchTST,0.3072459101676941
ETTh2,720,408,96,517,forecast,PatchTST,0.42621463537216187
ETTh2,720,408,96,518,forecast,PatchTST,0.406008243560791
ETTh2,720,408,96,519,forecast,PatchTST,0.39262306690216064
ETTh2,720,408,96,520,forecast,PatchTST,0.4676154851913452
ETTh2,720,408,96,521,forecast,PatchTST,0.2647082209587097
ETTh2,720,408,96,522,forecast,PatchTST,0.23966532945632935
ETTh2,720,408,96,523,forecast,PatchTST,0.04315602779388428
ETTh2,720,408,96,524,forecast,PatchTST,0.05743113160133362
ETTh2,720,408,96,525,forecast,PatchTST,-0.22577959299087524
ETTh2,720,408,96,526,forecast,PatchTST,-0.01932629942893982
ETTh2,720,408,96,527,forecast,PatchTST,-0.1934584379196167
ETTh2,720,408,96,528,forecast,PatchTST,-0.2134898602962494
ETTh2,720,408,96,529,forecast,PatchTST,-0.15574651956558228
ETTh2,720,408,96,530,forecast,PatchTST,-0.018986642360687256
ETTh2,720,408,96,531,forecast,PatchTST,-0.2605172395706177
ETTh2,720,408,96,532,forecast,PatchTST,-0.3148275911808014
ETTh2,720,408,96,533,forecast,PatchTST,-0.3472846448421478
ETTh2,720,408,96,534,forecast,PatchTST,-0.31347358226776123
ETTh2,720,408,96,535,forecast,PatchTST,-0.2918139696121216
ETTh2,720,408,96,536,forecast,PatchTST,-0.38064655661582947
ETTh2,720,408,96,537,forecast,PatchTST,-0.3100784718990326
ETTh2,720,408,96,538,forecast,PatchTST,-0.19362185895442963
ETTh2,720,408,96,539,forecast,PatchTST,0.12980079650878906
ETTh2,720,408,96,540,forecast,PatchTST,0.14784881472587585
ETTh2,720,408,96,541,forecast,PatchTST,0.30645132064819336
ETTh2,720,408,96,542,forecast,PatchTST,0.3978613615036011
ETTh2,720,408,96,543,forecast,PatchTST,0.32867246866226196
ETTh2,720,408,96,544,forecast,PatchTST,0.1627083122730255
ETTh2,720,408,96,545,forecast,PatchTST,-0.049849629402160645
ETTh2,720,408,96,546,forecast,PatchTST,-0.21916639804840088
ETTh2,720,408,96,547,forecast,PatchTST,-0.37730658054351807
ETTh2,720,408,96,548,forecast,PatchTST,-0.2250547856092453
ETTh2,720,408,96,549,forecast,PatchTST,-0.3831446170806885
ETTh2,720,408,96,550,forecast,PatchTST,-0.4102219045162201
ETTh2,720,408,96,551,forecast,PatchTST,-0.37588876485824585
ETTh2,720,408,96,552,forecast,PatchTST,-0.4024913012981415
ETTh2,720,408,96,553,forecast,PatchTST,-0.39564377069473267
ETTh2,720,408,96,554,forecast,PatchTST,-0.5171693563461304
ETTh2,720,408,96,555,forecast,PatchTST,-0.46933063864707947
ETTh2,720,408,96,556,forecast,PatchTST,-0.3353695869445801
ETTh2,720,408,96,557,forecast,PatchTST,-0.5440294146537781
ETTh2,720,408,96,558,forecast,PatchTST,-0.4625774919986725
ETTh2,720,408,96,559,forecast,PatchTST,-0.3191998302936554
ETTh2,720,408,96,560,forecast,PatchTST,-0.15744778513908386
ETTh2,720,408,96,561,forecast,PatchTST,-0.2621226906776428
ETTh2,720,408,96,562,forecast,PatchTST,0.0777570903301239
ETTh2,720,408,96,563,forecast,PatchTST,0.18439292907714844
ETTh2,720,408,96,564,forecast,PatchTST,0.21926593780517578
ETTh2,720,408,96,565,forecast,PatchTST,0.39365607500076294
ETTh2,720,408,96,566,forecast,PatchTST,0.6025009155273438
ETTh2,720,408,96,567,forecast,PatchTST,0.5513927340507507
ETTh2,720,408,96,568,forecast,PatchTST,0.5030112862586975
ETTh2,720,408,96,569,forecast,PatchTST,0.40352940559387207
ETTh2,720,408,96,570,forecast,PatchTST,0.3881915807723999
ETTh2,720,408,96,571,forecast,PatchTST,0.23695921897888184
ETTh2,720,408,96,572,forecast,PatchTST,0.07364940643310547
ETTh2,720,408,96,573,forecast,PatchTST,-0.014857858419418335
ETTh2,720,408,96,574,forecast,PatchTST,-0.21095776557922363
ETTh2,720,408,96,575,forecast,PatchTST,-0.06901362538337708
ETTh2,720,408,96,576,forecast,PatchTST,-0.20305421948432922
ETTh2,720,408,96,577,forecast,PatchTST,-0.24499541521072388
ETTh2,720,408,96,578,forecast,PatchTST,-0.41660451889038086
ETTh2,720,408,96,579,forecast,PatchTST,-0.3648187518119812
ETTh2,720,408,96,580,forecast,PatchTST,-0.3544701337814331
ETTh2,720,408,96,581,forecast,PatchTST,-0.4073404371738434
ETTh2,720,408,96,582,forecast,PatchTST,-0.519666314125061
ETTh2,720,408,96,583,forecast,PatchTST,-0.5725483894348145
ETTh2,720,408,96,584,forecast,PatchTST,-0.5183637738227844
ETTh2,720,408,96,585,forecast,PatchTST,-0.39564141631126404
ETTh2,720,408,96,586,forecast,PatchTST,-0.1626487374305725
ETTh2,720,408,96,587,forecast,PatchTST,-0.22638258337974548
ETTh2,720,408,96,588,forecast,PatchTST,0.07846283912658691
ETTh2,720,408,96,589,forecast,PatchTST,0.3140493631362915
ETTh2,720,408,96,590,forecast,PatchTST,0.5084156394004822
ETTh2,720,408,96,591,forecast,PatchTST,0.445400595664978
ETTh2,720,408,96,592,forecast,PatchTST,0.42853695154190063
ETTh2,720,408,96,593,forecast,PatchTST,0.4602891206741333
ETTh2,720,408,96,594,forecast,PatchTST,0.2537839412689209
ETTh2,720,408,96,595,forecast,PatchTST,0.08767631649971008
ETTh2,720,408,96,596,forecast,PatchTST,0.05131062865257263
ETTh2,720,408,96,597,forecast,PatchTST,-0.0012934505939483643
ETTh2,720,408,96,598,forecast,PatchTST,-0.18384991586208344
ETTh2,720,408,96,599,forecast,PatchTST,-0.11385087668895721
ETTh2,720,408,96,600,forecast,PatchTST,-0.24880121648311615
ETTh2,720,408,96,601,forecast,PatchTST,-0.2712703347206116
ETTh2,720,408,96,602,forecast,PatchTST,-0.27692803740501404
ETTh2,720,408,96,603,forecast,PatchTST,-0.24569684267044067
ETTh2,720,408,96,604,forecast,PatchTST,-0.14126425981521606
ETTh2,720,408,96,605,forecast,PatchTST,-0.22538143396377563
ETTh2,720,408,96,606,forecast,PatchTST,-0.40562960505485535
ETTh2,720,408,96,607,forecast,PatchTST,-0.18231435120105743
